автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Раевский, Александр Николаевич;одесский приятель и соперник Пушкина, адресат его знаменитого стихотворения «Демон»;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 21 августа 1824.;;;;;
Раевский, Николай Николаевич;двоюродный брат Дениса Давыдова, друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). Конец августа—начало сентября 1824.;;;;;
Дельвиг, Антон Антонович;поэт, издатель, лицейский друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 10 сентября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. Н. Вульфу. (1). 20 сентября 1824.;;;;;
Дельвиг, Антон Антонович;поэт, издатель, лицейский друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 28 сентября 1824.;;;;;
Вяземский, Пётр Андреевич;поэт, литературный критик, историк, переводчик, публицист, мемуарист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. С. Пушкину. (1). Начало октября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;П. А. Вяземскому. (1). 8 / 10 октября 1824.;;;;;
Волконский, Сергей Григорьевич;князь, декабрист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 18 октября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;В. А. Жуковскому. (1). Конец октября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Плетневу. (1). Конец октября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;В. Ф. Вяземской. (1). Конец октября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Н. В. Всеволожскому. (1). Конец октября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Б. А. Адеркасу. (1). Конец октября (31 ?) 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;В. А. Жуковскому. (1). 31 октября 1824.;;;;;
Вяземский, Пётр Андреевич;поэт, литературный критик, историк, переводчик, публицист, мемуарист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 6 ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 1—10 ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 1—10 ноября 1824.;;;;;
Жуковский, Василий Андреевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 12 (?) ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). Первая половина ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;И. М. Рокотову. (1). Середина августа—середина ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). Начало 20-х чисел ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;В. А. Жуковскому. (1). 29 ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 29 ноября 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину, О. С. Пушкиной. (1). 4 декабря 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. Г. Родзянке. (1). 8 декабря 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Д. М. Шварцу. (1). ~ 9 декабря 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). ~ (не позднее) 20 декабря 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 20—23 декабря 1824.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). Ноябрь—декабрь 1824.;;;;;
Рылеев, Кондратий Фёдорович;поэт, декабрист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. С. Пушкину. (1). 5—7 января 1825.;;;;;
Плетнёв, Пётр Александрович;критик, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 22 января 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;К. Ф. Рылееву. (1). 25 января 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 25 января 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 28 января 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. А. Бестужеву. (1). Конец января 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). Конец (после 28) января 1825.;;;;;
Плетнёв, Пётр Александрович;критик, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 7 февраля 1825.;;;;;
"Рылеев, Кондратий Фёдорович; Бестужев, Александр Александрович (Марлинский)";"поэт, декабрист; писатель, критик, публицист";"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 12 февраля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). Конец января—первая половина февраля 1825.;;;;;
Пущин, Иван Иванович;декабрист, лицейский друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 18 февраля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 19 февраля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Н. И. Гнедичу. (1). 23 февраля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). Конец февраля 1825.;;;;;
Плетнёв, Пётр Александрович;критик, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 3 марта 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). Конец февраля—начало марта 1825.;;;;;
Бестужев, Александр Александрович (Марлинский);писатель, критик, публицист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 9 марта 1825.;;;;;
Рылеев, Кондратий Фёдорович;поэт, декабрист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 10 марта 1825.;;;;;
Пущин, Иван Иванович;декабрист, лицейский друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 12 марта 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 14 марта 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 14 марта 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;"Л. С. Пушкину; П. А. Плетневу. (1). 15 марта 1825.";;;;;
Дельвиг, Антон Антонович;поэт, издатель, лицейский друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 20 марта 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. А. Бестужеву. (1). 24 марта 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;В. Ф. Вяземской. (1). 24 марта 1825.;;;;;
Рылеев, Кондратий Фёдорович;поэт, декабрист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 25 марта 1825.;;;;;
Пущин, Иван Иванович;декабрист, лицейский друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 27 марта 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 2 апреля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). Конец марта—начало апреля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 7 апреля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 7 апреля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Шишкову. (1). ~ 7 апреля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. Н. Вульфу. (1). Март—апрель (до 20) 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 22 и 23 апреля 1825.;;;;;
Жуковский, Василий Андреевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. С. Пушкину. (1). 15—начало 20-х чисел апреля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). не позднее 24 апреля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 20-е числа апреля (не позднее 24) 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Александру I. (1). 20-е числа апреля (не позднее 24) 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;В. A. Жуковскому. (1). 20-е числа апреля (не позднее 24) 1825.;;;;;
Булгарин, Фаддей Венедиктович;писатель, журналист, критик и издатель;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 25 апреля 1825.;;;;;
Рылеев, Кондратий Фёдорович;поэт, декабрист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). Конец апреля 1825.;;;;;
Катенин, Павел Александрович;поэт, драматург, литературный критик, переводчик, театральный деятель;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 9 мая 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. Г. Родзянко, А. П. Керн — А. С. Пушкину. (1). 10 мая 1825.;;;;;
Раевский, Николай Николаевич;двоюродный брат Дениса Давыдова, друг А. С. Пушкина;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 10 мая 1825.;;;;;
Рылеев, Кондратий Фёдорович;поэт, декабрист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. С. Пушкину. (1). 12 мая 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). Первая половина мая 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;К. Ф. Рылееву. (1). Вторая половина мая 1825.;;;;;
Козлов, Иван Иванович;поэт, переводчик;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 31 мая 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Анне H. Вульф. (1). Март—май 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. А. Бестужеву. (1). Конец мая—начало июня 1825.;;;;;
Вяземский, Пётр Андреевич;поэт, литературный критик, историк, переводчик, публицист, мемуарист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). 7 июня 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. А. Дельвигу. (1). Первые числа (не позже 8) июня 1825.;;;;;
Рылеев, Кондратий Фёдорович;поэт, декабрист;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. С. Пушкину. (1). Первая половина июня 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 25 мая и ~ середины июня 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). ~ середины июня 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). Начало июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;В. А. Жуковскому. (1). Начало июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. А. Вяземскому. (1). 13 июля 1825.;;;;;
Плетнёв, Пётр Александрович;критик, поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;А. С. Пушкину. (1). 18 июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;двусторонняя;П. А. Плетневу. (1). ~ (не позднее) 19 июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Анне Н. Вульф. (1). 21 июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;A. A. Дельвигу. (1). 23 июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;А. П. Керн. (1). 25 июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;П. A. Осиповой. (1). 25 июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;Л. С. Пушкину. (1). 28 июля 1825.;;;;;
Пушкин, Александр Сергеевич;поэт;"Пушкин А. С. Полное собрание сочинений: В 17 т. М.: Воскресенье, 1994—1996. Т. 13. Переписка, 1815—1827. 1996. 684 с.; ил. ";1996;письмо;одностороняя;И. Ф. Мойеру. (1). 29 июля 1825.;;;;;
