автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. Н. Шереметевой. (1). 20 мая 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. Л. Плетневу. (1). 24 мая 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. М. Соллогуб. (1). 24 мая 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 27 мая 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;Н. Н. Шереметевой. (1). май 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). весна 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). весна 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;О. В. Гоголь. (1). весна 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Вьельгорской. (1). 3 июня 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;К. М. Базили. (1). 5 июня 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 6 июня 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). 15 июня 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Марковичу. (1). 1 июля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. С. Данилевскому. (1). 1 июля 1849.;;;;;
