"auth_wikidataid";"dest_wikidataid";"auth_fio_short";"dest_fio_short";"weight"
"Q5685";"random_idefbd3f880223a564397fafbf98a0388a205d1a18";"Чехов, А. П.";"Легра, Ж.";3
"Q5685";"Q2022739";"Чехов, А. П.";"Скабичевский, А. М.";1
"Q5685";"random_id618c057d3a2ab5b799e427d94e7ccb85562a6710";"Чехов, А. П.";"Миролюбов, В. С.";38
"Q5685";"random_id522794b3a221e77ce87ca6d8158bcc6ce4674864";"Чехов, А. П.";"Средину, Л. В.";17
"Q5685";"random_id51a902de1017d7e012e8386df94bb0584b3bdc3c";"Чехов, А. П.";"Фаусек, Вяч. А.";1
"Q5685";"random_id049cfedf01e29e491cb97124ff6ceddeefcdf9eb";"Чехов, А. П.";"Серпуховский исправник";1
"Q5685";"random_id51441effce5ef78ffa931da65ea110c5d703cfc1";"Чехов, А. П.";"Псалти, М. Н.";1
"Q5685";"random_id37a46be7d7c5ce1426c7d6202a7f1807d973828d";"Чехов, А. П.";"Павловский, И. Я.";31
"Q5685";"random_id556726d2ea873a97545810466397288e6fcfef02";"Чехов, А. П.";"Чехова, Н. А.";1
"Q5685";"random_idb34b587439511b4940b1e0728403027d0b0f5e74";"Чехов, А. П.";"Яворская, Л. Б.";1
"Q5685";"random_id8ed1d20918026cac267b5032617d3e0eea2b0deb";"Чехов, А. П.";"Редакция «Настольного энциклопедического словаря»";1
"Q5685";"random_idacd4617d4a4ec965a13e5fb87f2cf81c89d30027";"Чехов, А. П.";"Аргутинский-Долгоруков, В. Н.";5
"Q5685";"random_ide4ca0efeaa933350434e6e793a61b76d6a87c689";"Чехов, А. П.";"Арабажи, Н. В.";1
"Q5685";"Q93701394";"Чехов, А. П.";"Андреева, А. А.";5
"Q5685";"Q4443154";"Чехов, А. П.";"Стороженко, Н. И.";1
"Q5685";"random_idffef377675d2fc68ba7aeb062e6aed0c333cd140";"Чехов, А. П.";"Фельдман, О. И.";1
"Q5685";"random_ida2d77df5d8f12101e3d69495707d1b3aa33fd857";"Чехов, А. П.";"Шавровой-Юст, Е. М.";46
"Q5685";"random_id45f88e404befe36f0ba879fd1249b6bfdbd8e5a5";"Чехов, А. П.";"Фоть, К. Е.";1
"Q5685";"Q4180512";"Чехов, А. П.";"Жиркевич, А. В.";4
"Q5685";"random_id14fe775f909bb9a97f57bd0746539de0f791480a";"Чехов, А. П.";"Глуховский, В. С.";6
"Q5685";"random_id48ff210830410b5bb6489d6af9646f573531e4a6";"Чехов, А. П.";"Била, Е.";1
"Q5685";"Q28944464";"Чехов, А. П.";"Тихонов, А. А.";16
"Q5685";"Q4078551";"Чехов, А. П.";"Барсков, Я. Л.";2
"Q5685";"Q4240660";"Чехов, А. П.";"Кривенко, С. Н.";1
"Q5685";"random_id4b0f9ebb3c0df05d371f9836d1498a1e14abcd33";"Чехов, А. П.";"Волькенштейн, М. Ф.";1
"Q5685";"random_id94c68878d76fc5eb469b9c37c36b64a0d71f40ab";"Чехов, А. П.";"Сытин, И. Д.";4
"Q5685";"random_id261a02f4a140f830a579d9a2b69977ff9e03a1e5";"Чехов, А. П.";"Немирович-Данченко, Вл. И.";29
"Q5685";"random_id1a4719512e336846b8432ad1d488968625aacde0";"Чехов, А. П.";"Семенкович, В. Н.";21
"Q5685";"random_id217584915ad75f90b1f5c9c87a8fcf25fb3e9182";"Чехов, А. П.";"Чельцов, В. Е.";1
"Q5685";"random_id3d214a212ce1bde1a989fb5c5dd8f92c44db16bb";"Чехов, А. П.";"Троицкий, Г. Ф.";1
"Q5685";"Q2705483";"Чехов, А. П.";"Амфитеатров, А. В.";5
"Q5685";"Q4227860";"Чехов, А. П.";"Колесов, Ф. И.";1
"Q5685";"random_ideda7356c66ac901404bc1d3f395885f25f368cb1";"Чехов, А. П.";"Чехов, В. М.";12
"Q5685";"random_id928bebb4aa0a7708bfac854c3c51d671ae07f559";"Чехов, А. П.";"Манучаров, Д. Л.";2
"Q5685";"random_idb1fe1f3a2b8715e34ba0201a5bf4984d9e75a96e";"Чехов, А. П.";"Сериков, И. М.";13
"Q5685";"random_id2ef350c6a9a5e000f811bcd740afcb85a15d52de";"Чехов, А. П.";"Дроздовая, М. Т.";2
"Q5685";"Q4338675";"Чехов, А. П.";"Директор императорских театров";1
"Q5685";"random_id260bee68f40da2e6afeb2b54e91b91bd18de8e34";"Чехов, А. П.";"Иорданов, П. Ф.";76
"Q5685";"Q2638032";"Чехов, А. П.";"Потапенко, И. Н.";8
"Q5685";"random_id3be4449eae204640394fecac4264e1b41101a3c8";"Чехов, А. П.";"Куманина, О. К.";2
"Q5685";"random_id627be01871ad7539746a5ada401874209ee2d6dc";"Чехов, А. П.";"Семенкович, Е. М.";5
"Q5685";"random_id0a8965291b0c570b2a114ada0e95049c0953a8b0";"Чехов, А. П.";"Коновицер, Е. З.";18
"Q5685";"random_id825d6115ef0421c1345f732469f753ed8471dae7";"Чехов, А. П.";"Чехова, О. Г.";4
"Q5685";"Q4215807";"Чехов, А. П.";"Карпов, Е. П.";6
"Q5685";"random_idc36030df38d386bde16e817028c7a56ac9705ac6";"Чехов, А. П.";"Кундасовая, О. П.";1
"Q5685";"random_idae39eafd08bd72996894f822b0b5aa896f3acc85";"Чехов, А. П.";"Крестовская, М. А.";1
"Q5685";"random_ida08f9c68d2351fb6eccb25909ae0c82710e92c9c";"Чехов, А. П.";"Оберу поезда 13";1
"Q5685";"random_id3845ef81becca5af18cf943b654293e893646347";"Чехов, А. П.";"Суворина, А. И.";4
"Q5685";"random_idd51ff3169327ecaf75673a19732f38a2ea323670";"Чехов, А. П.";"Типография А. С. Суворина";3
"Q5685";"random_id2845f7fd312537d82b2f83f8a8d605221a70d662";"Чехов, А. П.";"Чеснокова, З. В.";11
"Q5685";"random_id26f36ed4eb2c7b3daa5749ec4c45a951a4e11c10";"Чехов, А. П.";"Толстая, Т. Л.";2
"Q5685";"random_idf2d2122339152a001a0e0eb86a2e3768af235a7c";"Чехов, А. П.";"Позняков, Н. И.";1
"Q5685";"random_id713ce7847d03fb66e5922b3ff3ed4465799c273d";"Чехов, А. П.";"Евтушевский, А. П.";1
"Q5685";"random_idb477c7ad12417f74fddddcaa6ec20dc2c2d2a7ea";"Чехов, А. П.";"Правление московского Страхового от огня общества";1
"Q5685";"random_id3ead48b93f8b696cbbf69eb0b45cb5cb8fd4e8e2";"Чехов, А. П.";"Мантейфель, А. П.";1
"Q5685";"Q2361164";"Чехов, А. П.";"Станюкович, К. М.";1
"Q5685";"Q4105615";"Чехов, А. П.";"Введенский, А. И.";1
"Q5685";"random_ida4239d7f8d91fdc4dfdbe51d197e2fbe62374cdd";"Чехов, А. П.";"Укка, П. О.";1
"Q5685";"random_id4681a84178965036bcef1ab30e4549b7cf0ca855";"Чехов, А. П.";"Контора петербургских императорских театров";1
"Q5685";"random_id35e9c46768be2e85842fff0a070f249ed2b6bd20";"Чехов, А. П.";"Забавино, Н. И.";23
"Q5685";"random_id783a864fcc8194ce473a52f92b1aafc3fcc7a8c4";"Чехов, А. П.";"Чемоданов, М. М.";1
"Q5685";"random_idfd563fadb3fcc5c05d2ba5696e200b92461afb04";"Чехов, А. П.";"Серпуховская уездная переписная комиссия";1
"Q5685";"random_id94c60f2a991c24840df614187456b1b9bbeb989b";"Чехов, А. П.";"Селиванова-Крауза, А. Л.";1
"Q5685";"random_id642fd447795fcd3c70e507abef4132a47fd3bb3b";"Чехов, А. П.";"Браз, И. Э.";11
"Q5685";"Q436876";"Чехов, А. П.";"Комиссаржевская, В. Ф.";10
"Q5685";"random_ideb630ac4aef0fd06e118561a9606b8836a40517c";"Чехов, А. П.";"Хмелево, Н. Н.";4
"Q5685";"random_id5cb816c16f12525ea3452632b2a6478b22b3a662";"Чехов, А. П.";"В Контору петербургских императорских театров";2
"Q5685";"random_idcf5c66e37e8f25648789198b6e1c381ee48bcbd7";"Чехов, А. П.";"Ващук, Р. Ф.";3
"Q5685";"Q4536847";"Чехов, А. П.";"Яковлев, А. С.";3
"Q5685";"Q314061";"Чехов, А. П.";"Третьяков, П. М.";1
"Q5685";"random_idaf33544f283c7eaebebe97ea1631ec1de8af9672";"Чехов, А. П.";"Семашко, М. Р.";1
"Q5685";"random_id6907ee8e87dc9dfd131fb62c0bbdd0eb0bdd9ec0";"Чехов, А. П.";"Трутовский, С. К.";1
"Q5685";"Q4079646";"Чехов, А. П.";"Батюшков, Ф. Д.";17
"Q5685";"random_idb5135226c4462982a1aa5fd114023bce428e42e9";"Чехов, А. П.";"Правдин, О. А.";1
"Q5685";"Q4066660";"Чехов, А. П.";"Анненский, Н. Ф.";1
"Q5685";"random_id0d9ccf1679e6a47cacb5c121d2fc8e4e4cee3374";"Чехов, А. П.";"Золотов, А. М.";1
"Q5685";"random_id7600fae205ace5f9bcb1dce7c8693cfe72996064";"Чехов, А. П.";"Петров, С. А.";5
"Q5685";"random_id87580bbedd9421a05510d688a0e6f4b044ebd1c7";"Чехов, А. П.";"Ермилов, В. Е.";2
"Q5685";"random_id3ae467decf44eb3984ae3d4fd5dc2cb5c8ab37d6";"Чехов, А. П.";"Прусик, Б. Ф.";1
"Q5685";"random_idd0e9cbf8a98257b895b596fe8cefe9bd73b73dcb";"Чехов, А. П.";"Бычков, С. И.";2
"Q5685";"random_id61f1c524c3bf8482143357bf38675abb6727236e";"Чехов, А. П.";"Рош, М.-Д.";4
"Q5685";"Q4403536";"Чехов, А. П.";"Саблин, М. А.";2
"Q5685";"Q463723";"Чехов, А. П.";"Фёдоров, Ф.";1
"Q5685";"random_id3a5e63a2b57287233d6f61716d1e6149f18c05c0";"Чехов, А. П.";"Хотяинцева, А. А.";14
"Q5685";"random_id4a41dc16a9efa09f41c51b2961af2420ada9a5ec";"Чехов, А. П.";"Чехов, О. Г.";2
"Q5685";"random_id5436e63fe6cc3037b2496c5b3dfab1d55d64439b";"Чехов, А. П.";"Чехов, Мих. П.";2
"Q5685";"random_id006ab4bada59f4e1478a9977b7db550c8a9fb74e";"Чехов, А. П.";"Вечеслово, М. Г.";2
"Q5685";"Q4441249";"Чехов, А. П.";"Стасюлевич, М. М.";1
"Q5685";"Q1374145";"Чехов, А. П.";"Ковалевский, М. М.";7
"Q5685";"random_id3b45f5bda261940d7e4d69e4f31b1073bed0a7ad";"Чехов, А. П.";"Ермолаев, А. М.";2
"Q5685";"random_id162e67bd2eafa2460ea9b36d4db60db10833928b";"Чехов, А. П.";"Маевский, Б. И.";1
"Q5685";"random_id08228330fc3201561f83680d06be23c7b8265621";"Чехов, А. П.";"Веселовский, А. Н.";5
"Q5685";"random_idc2eec82d4a559a77aded85395cc9afa978ee39b8";"Чехов, А. П.";"Куркин, П. И.";20
"Q5685";"random_id6ea981237f36e72ef44af45fb0cb0cb3db92191e";"Чехов, А. П.";"Васильева, О. Р.";41
"Q5685";"random_id6c6f1d922a4785d20e8206e4846633158588a912";"Чехов, А. П.";"Морозова, В. А.";1
"Q5685";"random_id3bb9b6b8991af0705355944bdc76d69b792c925f";"Чехов, А. П.";"Грюнберг, Ю. О.";13
"Q5685";"random_idc5d63581acd825e57be9430c7624cfa1382a29fe";"Чехов, А. П.";"Иваненко, А. И.";3
"Q5685";"random_idc13164b42eb51ea3f4e4eb113a7b37e75654ce48";"Чехов, А. П.";"Аничков, А. И.";1
"Q5685";"random_idda297d7be667f66a11eb82a0c0444b4308ec0fd0";"Чехов, А. П.";"Татищево, С. С.";1
"Q5685";"random_idd093c806595961ad4daee7dea55ae2f570087eb4";"Чехов, А. П.";"Голлер, Э.";3
"Q5685";"random_id42fceafd01737ef56e86b0560aaf7fc4fe7904e6";"Чехов, А. П.";"Мерперт, Я. С.";8
"Q5685";"random_id26565ae95d8e6c330e936e1c27e2bf347e05d981";"Чехов, А. П.";"Сементковский, Р. И.";3
"Q5685";"random_idc180e254938ea3e19526ac62b269d0cd84af54e5";"Чехов, А. П.";"Больман, Н. А.";1
"Q5685";"random_id90577ea84e490b3c1acafe0b8e31d4f9909d3af3";"Чехов, А. П.";"Иванов, К. П.";1
"Q5685";"random_ida576cb91e60de075697dde93e73050bcf10c42b1";"Чехов, А. П.";"Чехов, И. И.";1
"Q5685";"random_id41dbb287b90ceac804de3a3b4ddc0035a1832ad5";"Чехов, А. П.";"Тараховский, А. Б.";19
"Q5685";"random_id788955b9a9901cd67840475724d3876d5e371b81";"Чехов, А. П.";"Бергер, К. Ф.";1
"Q5685";"random_id72b2cef1fe38a907b9a18eda375f320c79e55033";"Чехов, А. П.";"Лицын, Н. А.";1
"Q5685";"random_idc78c4daaab4319db052f1693b677dd456b0e2325";"Чехов, А. П.";"Малышев, Д. С.";1
"Q5685";"random_id4e6a38f9382b40c53e33286f688f246a32ce87c2";"Чехов, А. П.";"Чехова, М. И.";1
"Q5685";"random_id3bf40ba7b5dfddef0aebf520fce7b8a21c3e1329";"Чехов, А. П.";"Прусик, Б.";10
"Q5685";"random_idc54a23cda1b3ee662c596a4c6d04b3ef7762ca89";"Чехов, А. П.";"Редакция «Нового времени»";1
"Q5685";"Q4336680";"Чехов, А. П.";"Орлов, И. И.";8
"Q5685";"random_idb4d8b66c6d84139c0dfff2d387b227fa5e78516c";"Чехов, А. П.";"В книжный магазин «Русской мысли»";1
"Q5685";"random_iddaa5b9c3e947f69f6b96eebc09b83d859e017aa6";"Чехов, А. П.";"Пешков, А. М.";36
"Q5685";"Q15720386";"Чехов, А. П.";"Пругавин, А. С.";2
"Q5685";"random_idfd3eb752ebf53bcaf0b75711ec2f35014e5f40b8";"Чехов, А. П.";"Альтшуллер, И. Н.";7
"Q5685";"random_idace4ac1e4f13fc963be4360edb4a9bcbc4753f57";"Чехов, А. П.";"Клюкин, М. В.";1
"Q5685";"random_id64fac843da0b38838d0cb0035620a9bc5abf9e69";"Чехов, А. П.";"Ялтинская уездная земская управа";1
"Q5685";"random_id508569c1314a38deb1439b514d835396f3b61bc2";"Чехов, А. П.";"Коврейн, И. К.";1
"Q5685";"Q4360849";"Чехов, А. П.";"Петров, В. П.";3
"Q5685";"random_id66927b7dbbf5cd0a7dd6e4c8369c1140ecf49cbd";"Чехов, А. П.";"Анучин, Д. Н.";1
"Q5685";"random_idfd165805e8febed1470cb661e6cee712da29f8bf";"Чехов, А. П.";"Вишневский, А. Л.";36
"Q5685";"random_idaa0516343c8ad4b45b63f1490a589b01fb76fb08";"Чехов, А. П.";"Эфрос, Н. Е.";6
"Q5685";"random_id7c8b0c33d694dd2d3ac5fc1305d1ee925cdc7521";"Чехов, А. П.";"Коврейн, О. В.";2
"Q5685";"random_id9b36cb33528df5ca32773c2318004a358f6d27b4";"Чехов, А. П.";"Петухов, Е. В.";1
"Q5685";"random_id382d177f0c7f8c7d1f4f890abb85a061b76efab1";"Чехов, А. П.";"Харченко, Г. А.";5
"Q5685";"random_id6b99be4ef01c280396e536bf07c7b90945290127";"Чехов, А. П.";"Чехова, С. В.";1
"Q5685";"Q4081322";"Чехов, А. П.";"Бекетова, Е. Г.";1
"Q5685";"Q4252674";"Чехов, А. П.";"Ладыженский, В. Н.";3
"Q5685";"Q3655395";"Чехов, А. П.";"Маркс, А. Ф.";58
"Q5685";"random_id58aa6ff0517bbd8c4e82563b0343a1c7e9aeb53c";"Чехов, А. П.";"Вальтер, В. Г.";1
"Q5685";"random_idda35d4b8ba759a435bd45f820c2f4241cef95bfe";"Чехов, А. П.";"В садовое заведение «Синоп»";1
"Q5685";"Q719418";"Чехов, А. П.";"Розанов, В. В.";1
"Q5685";"random_iddd55fd7eba726f43a5d67dfc4aa4913250e98efa";"Чехов, А. П.";"Малкиель, М. С.";5
"Q5685";"random_idbb78969730ec2f9974b0cd5d9416a7a87071c279";"Чехов, А. П.";"Зензинов, М. М.";1
"Q5685";"random_id2bf0dabee0c3be0383671af56f0809ee1522514e";"Чехов, А. П.";"Бонье, С. П.";6
"Q5685";"random_id9b8cfafd5c7941bf5908197c1750a6853dab979f";"Чехов, А. П.";"Московское отделение кассы взаимопомощь литераторов и ученых";1
"Q5685";"random_ida541e5a480bce3e39f3a401310228b8a5555b216";"Чехов, А. П.";"Иловайская, К. М.";3
"Q5685";"random_id59760560a5f1fb6716de06b218b6c5ee5eb1ea1d";"Чехов, А. П.";"Корецком, Н. В.";1
"Q5685";"random_id4ce55a56670ebb89e2307829562bd7cc34935a92";"Чехов, А. П.";"Синани, И. А.";15
"Q5685";"random_id25958a619d74ebf6e3c93383d58a512694086215";"Чехов, А. П.";"Книжное магазин «Русской мысли»";1
"Q5685";"Q4234537";"Чехов, А. П.";"Корш, Н. Ф.";2
"Q5685";"random_idd8f787cec47894c26525e8191ec507b61d00cc73";"Чехов, А. П.";"Харкеевич, В. К.";7
"Q5685";"random_id575de18915eaaaf388ccb7af3ce550255431e177";"Чехов, А. П.";"Книппер, О. Л.";94
"Q5685";"random_id5f67ff67ebb9ad6a5f31a1f83df15ea0d220e887";"Чехов, А. П.";"Серпуховский уездный казначейство";1
"Q5685";"random_id59c1cad4ae914bc3121fe69240eb4c38608ab410";"Чехов, А. П.";"Алексеев, К. С.";17
"Q5685";"random_id89306d56ea5fac4069b8b70304c892ef43cb76b2";"Чехов, А. П.";"Череповой-Орловская, О. И.";1
"Q5685";"random_id49aa50aad8ff58461c6a06aa49c64a405feec541";"Чехов, А. П.";"Серпуховская уездная земская управа";2
"Q5685";"random_id80e088d1d6eaabb948544b1589ce9aa5beff9aa5";"Чехов, А. П.";"Зайцев, К. Н.";1
"Q5685";"random_id64994820967402aa906310b5b63f9f519bd3e5a6";"Чехов, А. П.";"Синани, А. И.";1
"Q5685";"random_id23fb7c66116dec11864124b8763f06c26206c52b";"Чехов, А. П.";"Телешов, Н. Д.";8
"Q5685";"random_id82d5f5c8cc537dff2d93463c1f20e85ed47efc63";"Чехов, А. П.";"Лукин, А. П.";1
"Q5685";"random_id3e6e80daaf06ee5c128d27cea9f47a3d8df8e24a";"Чехов, А. П.";"Терентьева, М. Ф.";2
"Q5685";"random_id5f5b5105264cb61da9db0db75a54b82a207f48b6";"Чехов, А. П.";"УндольскомуП. В.";1
"Q5685";"random_id3dc352a21a2c8843a8fa3cc2a6312f2324ec649a";"Чехов, А. П.";"Говалло, А. Н.";1
"Q5685";"Q12116920";"Чехов, А. П.";"Лазаревский, Б. А.";13
"Q5685";"random_id7c74b069ddd83c16ce38b44a360289179bea5498";"Чехов, А. П.";"Московское Художественный театр";2
"Q5685";"Q165721";"Чехов, А. П.";"Мейерхольд, В. Э.";1
"Q5685";"random_idd975a88af039d44bec287cdab75e87679c8f21db";"Чехов, А. П.";"Ральцевич, А. А.";1
"Q5685";"random_id65616a30d5b45a554bca1df35a08306b926fad90";"Чехов, А. П.";"Эфрос, Д. И.";2
"Q5685";"random_id3be9e992caadd752ae1839fe9f227a1343da2770";"Чехов, А. П.";"Дороватовский, С. П.";2
"Q5685";"random_id08f238e06d155971ca6b449982033de3b8aca2eb";"Чехов, А. П.";"Посса, В. А.";12
"Q5685";"random_id85908ab4d1a611add8ce45864263b00be38aa399";"Чехов, А. П.";"Худеков, С. Н.";3
"Q5685";"random_id7401bf1e8df92592c8a793623eab9103684fe6a1";"Чехов, А. П.";"Желябужский, А. А.";1
"Q5685";"random_ide25c978e04c17ad89fcb5d85e41eb88910b3d5e4";"Чехов, А. П.";"В редакцию журнала «Жизнь»";1
"Q5685";"random_id197690619f151ce855941a9749f500fd3fc0602f";"Чехов, А. П.";"Ундольский, П. В.";6
"Q5685";"random_id1c7e3072d525718df64c504e0dd9a2d620654c0c";"Чехов, А. П.";"Елпатьевский, С. Я.";2
"Q5685";"random_id7bf7e056a329a7522e4ca79db88a72ea8b020b40";"Чехов, А. П.";"Шенберг, А. А.";1
"Q5685";"Q4447335";"Чехов, А. П.";"Сухомлинов, М. И.";2
"Q5685";"random_id77e16bc0289599298cc3b1102ac06045543c72fa";"Чехов, А. П.";"Редакция «Русской мысли»";1
"Q5685";"random_id19b6f8b5f2e380fb79836103660007e4a1c8a466";"Чехов, А. П.";"Симиренко, Л. П.";1
"Q5685";"Q151886";"Чехов, А. П.";"Кондаков, Н. П.";9
"Q5685";"random_id17f655eef78922d1bc61faccae333ee011857598";"Чехов, А. П.";"Подгородниковая, Е. Э.";1
"Q5685";"random_idb7c5e7622a0d5df1f159c286e3e31f4eafa4ac91";"Чехов, А. П.";"Арбушевская, Л. Ю.";3
"Q5685";"random_id6686c4e44258489b7aeadafd4d9d28d2fd4298ea";"Чехов, А. П.";"Никольская, Е. А.";2
"Q5685";"random_id09f9d340fcd50ba9745f93d271c2f9d26590298e";"Чехов, А. П.";"Тюфяева, В. С.";1
"Q5685";"random_id3fbd25f3a968424743b64deb82dbdd9cc21bd64b";"Чехов, А. П.";"Дорошевич, В. М.";2
"Q5685";"random_id59415c8c9ddc737212cdbe2dd21f1e9ad105ee45";"Чехов, А. П.";"Векслер, С. Х.";1
"Q5685";"Q24348";"Чехов, А. П.";"Якубович, П. Ф.";1
"Q5685";"random_id8363041b75d317313e2647a3bff8830b4c38fdde";"Чехов, А. П.";"Петровский, А. И.";1
"Q5685";"random_id45d60d4c77b7f2c075fe079fb855fef573bc3fc5";"Чехов, А. П.";"Тихонова, Е. В.";1
"Q5685";"Q4369658";"Чехов, А. П.";"Полевой, П. Н.";1
"Q5685";"random_idf9b967cdacbc8a94d5fa89967e061564f7dcbef0";"Чехов, А. П.";"Первухин, М. К.";2
"Q5685";"Q1380516";"Чехов, А. П.";"Боборыкин, П. Д.";1
"Q5685";"random_id677ee77c0fe006abc8f9963cd8ffcca233c712a0";"Чехов, А. П.";"Сергеенко, А. П.";1
