"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"П. В. Анненкову. (1). 7 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Редактору «Правды». (1). 7 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"П. В. Анненкову. (1). 11 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"П. Л. Лаврову. (1). 11 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Стасюлевичу. (1). 11 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Н. С. Тургеневу. (1). 11 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Юлиану Шмидту. (1). 11 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Н. А. Щепкину. (1). 11 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"А. Ф. Онегину. (1). 12 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Стасюлевичу. (1). 14 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"А. Н. Луканиной. (1). 14 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"П. В. Анненкову. (1). 17 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. П. Драгоманову. (1). 17 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"О. К. Гижицкой. (1). 22 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Жюлю Этцелю. (1). 22 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Корнелии Маржолен. (1). 24 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Стасюлевичу. (1). 24 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Эрнесту Ренану. (1). 25 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Корнелии Маржолен. (1). 26 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Эрнесту Ренану. (1). 26 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Студентам Санкт-Петербургского университета. (1). 28 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Стасюлевичу. (1). 28 февраля 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Я. П. Полонскому. (1). 1 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Б. А. Чивилеву. (1). 1 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"А. Н. Луканиной. (1). 2 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Эрнесту Ренану. (1). 2 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"П. Л. Лаврову. (1). 5 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Антокольскому. (1). 6 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Гюставу Тудузу. (1). 7 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Эштону Дилку. (1). 8 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Ипполиту Тэну. (1). 10 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Антокольскому. (1). 13 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Ипполиту Тэну. (1). 13 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Ипполиту Тэну. (1). 16 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Стасюлевичу. (1). 17 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Н. А. Щепкину. (1). 17 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Х. Д. Алчевской. (1). 18 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"А. В. Головнину. (1). 18 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Генри Джеймсу. (1). 18 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Л. Я. Стечькиной. (1). 18 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"П. В. Анненкову. (1). 20 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"П. Л. Лаврову. (1). 20 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Стасюлевичу. (1). 25 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"Н. С. Тургеневу. (1). 25 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"А. Н. Луканиной. (1). 31 марта 1878.";"";""
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 1. Письма, 1878. М.: Наука, 2015. 641 с.";"2015";"письмо";"односторонняя";"М. М. Стасюлевичу. (1). 31 марта 1878.";"";""
