"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 11 или 12 августа 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). июль - август 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). июль - сентябрь 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 23 ноября 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 24 ноября 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 24 ноября 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 25 ноября 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 25 ноября 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 27 ноября 1864.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 29 ноября 1864.";;
